"TimeGenerated [Local Time]",MetricName,Total
"25/7/2022, 5:13:00.000 pm",Availability,24
"25/7/2022, 5:14:00.000 pm",Availability,12
"25/7/2022, 5:15:00.000 pm",ServiceApiHit,22
"25/7/2022, 5:16:00.000 pm",ServiceApiHit,11
"25/7/2022, 5:17:00.000 pm",ServiceApiHit,22
"25/7/2022, 5:15:00.000 pm",ServiceApiLatency,1162
"25/7/2022, 5:16:00.000 pm",ServiceApiLatency,605
"25/7/2022, 5:17:00.000 pm",ServiceApiLatency,1291
"25/7/2022, 5:15:00.000 pm",ServiceApiResult,22
"25/7/2022, 5:16:00.000 pm",ServiceApiResult,11
"25/7/2022, 5:17:00.000 pm",ServiceApiResult,22
"25/7/2022, 5:15:00.000 pm",Availability,22
"25/7/2022, 5:16:00.000 pm",Availability,11
"25/7/2022, 5:17:00.000 pm",Availability,22
"25/7/2022, 4:57:00.000 pm",ServiceApiHit,24
"25/7/2022, 4:58:00.000 pm",ServiceApiHit,12
"25/7/2022, 4:59:00.000 pm",ServiceApiHit,24
"25/7/2022, 4:57:00.000 pm",ServiceApiLatency,2144
"25/7/2022, 4:58:00.000 pm",ServiceApiLatency,1086
"25/7/2022, 4:59:00.000 pm",ServiceApiLatency,2289
"25/7/2022, 4:57:00.000 pm",ServiceApiResult,24
"25/7/2022, 4:58:00.000 pm",ServiceApiResult,12
"25/7/2022, 4:59:00.000 pm",ServiceApiResult,24
"25/7/2022, 4:57:00.000 pm",Availability,24
"25/7/2022, 4:58:00.000 pm",Availability,12
"25/7/2022, 4:59:00.000 pm",Availability,24
"25/7/2022, 5:00:00.000 pm",ServiceApiHit,11
"25/7/2022, 5:01:00.000 pm",ServiceApiHit,22
"25/7/2022, 5:00:00.000 pm",ServiceApiLatency,582
"25/7/2022, 5:01:00.000 pm",ServiceApiLatency,1347
"25/7/2022, 5:00:00.000 pm",ServiceApiResult,11
"25/7/2022, 5:01:00.000 pm",ServiceApiResult,22
"25/7/2022, 5:00:00.000 pm",Availability,11
"25/7/2022, 5:01:00.000 pm",Availability,22
"25/7/2022, 5:00:00.000 pm",ServiceApiHit,63
"25/7/2022, 5:01:00.000 pm",ServiceApiHit,332
"25/7/2022, 5:00:00.000 pm",ServiceApiLatency,2754
"25/7/2022, 5:01:00.000 pm",ServiceApiLatency,6579
"25/7/2022, 5:00:00.000 pm",ServiceApiResult,63
"25/7/2022, 5:01:00.000 pm",ServiceApiResult,332
"25/7/2022, 5:00:00.000 pm",Availability,63
"25/7/2022, 5:01:00.000 pm",Availability,332
"25/7/2022, 5:03:00.000 pm",ServiceApiHit,22
"25/7/2022, 5:04:00.000 pm",ServiceApiHit,11
"25/7/2022, 5:05:00.000 pm",ServiceApiHit,22
"25/7/2022, 5:03:00.000 pm",ServiceApiLatency,1207
"25/7/2022, 5:04:00.000 pm",ServiceApiLatency,664
"25/7/2022, 5:05:00.000 pm",ServiceApiLatency,1238
"25/7/2022, 5:03:00.000 pm",ServiceApiResult,22
"25/7/2022, 5:04:00.000 pm",ServiceApiResult,11
"25/7/2022, 5:05:00.000 pm",ServiceApiResult,22
"25/7/2022, 5:03:00.000 pm",Availability,22
"25/7/2022, 5:04:00.000 pm",Availability,11
"25/7/2022, 5:05:00.000 pm",Availability,22
"25/7/2022, 5:03:00.000 pm",ServiceApiHit,24
"25/7/2022, 5:04:00.000 pm",ServiceApiHit,12
"25/7/2022, 5:05:00.000 pm",ServiceApiHit,24
"25/7/2022, 5:03:00.000 pm",ServiceApiLatency,2445
"25/7/2022, 5:04:00.000 pm",ServiceApiLatency,1152
"25/7/2022, 5:05:00.000 pm",ServiceApiLatency,2428
"25/7/2022, 5:03:00.000 pm",ServiceApiResult,24
"25/7/2022, 5:04:00.000 pm",ServiceApiResult,12
"25/7/2022, 5:05:00.000 pm",ServiceApiResult,24
"25/7/2022, 5:03:00.000 pm",Availability,24
"25/7/2022, 5:04:00.000 pm",Availability,12
"25/7/2022, 5:05:00.000 pm",Availability,24
"25/7/2022, 5:06:00.000 pm",ServiceApiHit,11
"25/7/2022, 5:07:00.000 pm",ServiceApiHit,22
"25/7/2022, 5:08:00.000 pm",ServiceApiHit,11
"25/7/2022, 5:06:00.000 pm",ServiceApiLatency,624
"25/7/2022, 5:07:00.000 pm",ServiceApiLatency,1370
"25/7/2022, 5:08:00.000 pm",ServiceApiLatency,622
"25/7/2022, 5:06:00.000 pm",ServiceApiResult,11
"25/7/2022, 5:07:00.000 pm",ServiceApiResult,22
"25/7/2022, 5:08:00.000 pm",ServiceApiResult,11
"25/7/2022, 5:06:00.000 pm",Availability,11
"25/7/2022, 5:07:00.000 pm",Availability,22
"25/7/2022, 5:08:00.000 pm",Availability,11
"25/7/2022, 5:06:00.000 pm",ServiceApiHit,12
"25/7/2022, 5:07:00.000 pm",ServiceApiHit,24
"25/7/2022, 5:08:00.000 pm",ServiceApiHit,16
"25/7/2022, 5:06:00.000 pm",ServiceApiLatency,1187
"25/7/2022, 5:07:00.000 pm",ServiceApiLatency,4198
"25/7/2022, 5:08:00.000 pm",ServiceApiLatency,1197
"25/7/2022, 5:06:00.000 pm",ServiceApiResult,12
"25/7/2022, 5:07:00.000 pm",ServiceApiResult,24
"25/7/2022, 5:08:00.000 pm",ServiceApiResult,16
"25/7/2022, 5:06:00.000 pm",Availability,12
"25/7/2022, 5:07:00.000 pm",Availability,24
"25/7/2022, 5:08:00.000 pm",Availability,16
"25/7/2022, 5:09:00.000 pm",ServiceApiHit,22
"25/7/2022, 5:11:00.000 pm",ServiceApiHit,22
"25/7/2022, 5:09:00.000 pm",ServiceApiLatency,1241
"25/7/2022, 5:11:00.000 pm",ServiceApiLatency,1153
"25/7/2022, 5:09:00.000 pm",ServiceApiResult,22
"25/7/2022, 5:11:00.000 pm",ServiceApiResult,22
"25/7/2022, 5:09:00.000 pm",Availability,22
"25/7/2022, 5:11:00.000 pm",Availability,22
"25/7/2022, 5:09:00.000 pm",ServiceApiHit,193
"25/7/2022, 5:10:00.000 pm",ServiceApiHit,253
"25/7/2022, 5:11:00.000 pm",ServiceApiHit,176
"25/7/2022, 5:09:00.000 pm",ServiceApiLatency,3663
"25/7/2022, 5:10:00.000 pm",ServiceApiLatency,2212
"25/7/2022, 5:11:00.000 pm",ServiceApiLatency,3492
"25/7/2022, 5:09:00.000 pm",ServiceApiResult,193
"25/7/2022, 5:10:00.000 pm",ServiceApiResult,253
"25/7/2022, 5:11:00.000 pm",ServiceApiResult,176
"25/7/2022, 5:09:00.000 pm",Availability,193
"25/7/2022, 5:10:00.000 pm",Availability,253
"25/7/2022, 5:11:00.000 pm",Availability,176
"25/7/2022, 4:48:00.000 pm",ServiceApiHit,12
"25/7/2022, 4:49:00.000 pm",ServiceApiHit,24
"25/7/2022, 4:50:00.000 pm",ServiceApiHit,12
"25/7/2022, 4:48:00.000 pm",ServiceApiLatency,1205
"25/7/2022, 4:49:00.000 pm",ServiceApiLatency,2319
"25/7/2022, 4:50:00.000 pm",ServiceApiLatency,1099
"25/7/2022, 4:48:00.000 pm",ServiceApiResult,12
"25/7/2022, 4:49:00.000 pm",ServiceApiResult,24
"25/7/2022, 4:50:00.000 pm",ServiceApiResult,12
"25/7/2022, 4:48:00.000 pm",Availability,12
"25/7/2022, 4:49:00.000 pm",Availability,24
"25/7/2022, 4:50:00.000 pm",Availability,12
"25/7/2022, 4:51:00.000 pm",ServiceApiHit,22
"25/7/2022, 4:52:00.000 pm",ServiceApiHit,11
"25/7/2022, 4:53:00.000 pm",ServiceApiHit,22
"25/7/2022, 4:51:00.000 pm",ServiceApiLatency,1227
"25/7/2022, 4:52:00.000 pm",ServiceApiLatency,610
"25/7/2022, 4:53:00.000 pm",ServiceApiLatency,1633
"25/7/2022, 4:51:00.000 pm",ServiceApiResult,22
"25/7/2022, 4:52:00.000 pm",ServiceApiResult,11
"25/7/2022, 4:53:00.000 pm",ServiceApiResult,22
"25/7/2022, 4:51:00.000 pm",Availability,22
"25/7/2022, 4:52:00.000 pm",Availability,11
"25/7/2022, 4:53:00.000 pm",Availability,22
"25/7/2022, 4:51:00.000 pm",ServiceApiHit,24
"25/7/2022, 4:52:00.000 pm",ServiceApiHit,12
"25/7/2022, 4:53:00.000 pm",ServiceApiHit,24
"25/7/2022, 4:51:00.000 pm",ServiceApiLatency,2317
"25/7/2022, 4:52:00.000 pm",ServiceApiLatency,1168
"25/7/2022, 4:53:00.000 pm",ServiceApiLatency,2225
"25/7/2022, 4:51:00.000 pm",ServiceApiResult,24
"25/7/2022, 4:52:00.000 pm",ServiceApiResult,12
"25/7/2022, 4:53:00.000 pm",ServiceApiResult,24
"25/7/2022, 4:51:00.000 pm",Availability,24
"25/7/2022, 4:52:00.000 pm",Availability,12
"25/7/2022, 4:53:00.000 pm",Availability,24
"25/7/2022, 4:55:00.000 pm",ServiceApiHit,22
"25/7/2022, 4:56:00.000 pm",ServiceApiHit,11
"25/7/2022, 4:55:00.000 pm",ServiceApiLatency,1179
"25/7/2022, 4:56:00.000 pm",ServiceApiLatency,619
"25/7/2022, 4:55:00.000 pm",ServiceApiResult,22
"25/7/2022, 4:56:00.000 pm",ServiceApiResult,11
"25/7/2022, 4:55:00.000 pm",Availability,22
"25/7/2022, 4:56:00.000 pm",Availability,11
"25/7/2022, 4:55:00.000 pm",ServiceApiHit,24
"25/7/2022, 4:56:00.000 pm",ServiceApiHit,12
"25/7/2022, 4:55:00.000 pm",ServiceApiLatency,2103
"25/7/2022, 4:56:00.000 pm",ServiceApiLatency,1116
"25/7/2022, 4:55:00.000 pm",ServiceApiResult,24
"25/7/2022, 4:56:00.000 pm",ServiceApiResult,12
"25/7/2022, 4:55:00.000 pm",Availability,24
"25/7/2022, 4:56:00.000 pm",Availability,12
"25/7/2022, 4:57:00.000 pm",ServiceApiHit,22
"25/7/2022, 4:58:00.000 pm",ServiceApiHit,11
"25/7/2022, 4:59:00.000 pm",ServiceApiHit,64
"25/7/2022, 4:57:00.000 pm",ServiceApiLatency,1146
"25/7/2022, 4:58:00.000 pm",ServiceApiLatency,579
"25/7/2022, 4:59:00.000 pm",ServiceApiLatency,1962
"25/7/2022, 4:57:00.000 pm",ServiceApiResult,22
"25/7/2022, 4:58:00.000 pm",ServiceApiResult,11
"25/7/2022, 4:59:00.000 pm",ServiceApiResult,64
"25/7/2022, 4:57:00.000 pm",Availability,22
"25/7/2022, 4:58:00.000 pm",Availability,11
"25/7/2022, 4:59:00.000 pm",Availability,64
